1.304249133225005297e-01
1.644501318709589788e-03
1.327028376669157081e-03
9.399940964560914722e-04
5.997530795089549369e-04
4.096879380857315405e-04
5.057425442404400381e-04
1.906625257151383854e-04
1.445237726151980546e-04
1.073390798188535904e-04
8.858910400352184732e-05
1.036206104447202995e-04
1.055379952493339443e-04
1.219199733577572243e-04
1.270669239138615472e-04
1.391447746076220310e-04
1.201708956077144518e-04
1.046188218283015313e-04
8.759286591898435455e-05
5.799397278742988570e-05
4.228678945441656045e-05
3.124356827487529596e-05
2.897249604891189033e-05
2.190983016105654569e-05
1.554426267750817870e-05
1.375616919173221197e-05
3.535140804320237702e-05
1.619844151048517095e-05
1.662476288021293866e-05
2.154341139829904362e-05
3.223125113632030703e-05
1.281765255622164688e-04
3.880256915278214688e-05
2.597854400812690410e-05
1.741136935111655868e-05
2.326203694517714750e-05
2.661001439401758153e-05
7.760770597656039139e-05
1.664177917029072010e-04
8.708593024595234148e-05
1.401950619613749739e-05
1.109966987862352078e-04
3.520405579058156321e-05
2.253839928601433711e-05
1.618488899071077067e-05
1.946097953123365157e-05
5.002899995298458745e-05
4.812759700818006984e-05
1.135002530691372411e-04
9.037186927906706302e-01
2.924992188073545314e-05
